,Date,Underlying,Time_to_Expiration,Strike_Price,Option_Price,Risk_free,Implied_Volatility,Moneyness,Rounded_Time_to_Expiration
616,2024-11-12,584.82,0.0465434633812457,580.0,17.01,4.471,0.27539397110720987,0.9917581478061624,0.05
617,2024-11-13,580.0,0.0438056125941136,580.0,13.3,4.471,0.263038094208599,1.0,0.04
624,2024-11-22,559.14,0.0191649555099247,580.0,1.1,4.471,0.22471886195097196,1.0373072933433487,0.02
611,2024-11-05,572.43,0.0657084188911704,580.0,15.6,4.471,0.31255748331378536,1.0132243243715389,0.07
619,2024-11-15,554.08,0.0383299110198494,580.0,3.5,4.471,0.27328309148552216,1.0467802483395898,0.04
620,2024-11-18,554.4,0.0301163586584531,580.0,2.55,4.471,0.27192909269477905,1.0461760461760463,0.03
621,2024-11-19,561.09,0.027378507871321,580.0,3.5,4.471,0.2682867445173813,1.0337022581047604,0.03
622,2024-11-20,565.52,0.0246406570841889,580.0,4.3,4.471,0.27029347528724806,1.0256047531475456,0.02
623,2024-11-21,563.09,0.0219028062970568,580.0,2.64,4.471,0.2491123059848168,1.0300307233301957,0.02
618,2024-11-14,577.16,0.0410677618069815,580.0,10.7,4.471,0.24752344099640064,1.0049206459214084,0.04
610,2024-11-04,560.68,0.0684462696783025,580.0,11.4,4.471,0.3179663739094285,1.0344581579510594,0.07
599,2024-10-18,576.47,0.1149897330595482,580.0,30.55,4.471,0.3953958220541727,1.0061234756361996,0.11
608,2024-10-31,567.58,0.0793976728268309,580.0,18.49,4.471,0.3621506857214288,1.0218823778145811,0.08
594,2024-10-10,583.83,0.136892539356605,580.0,39.73,4.471,0.41995783545432175,0.9934398711953821,0.14
595,2024-10-14,590.42,0.1259411362080766,580.0,40.94,4.471,0.4077767528009551,0.9823515463568308,0.13
596,2024-10-15,586.27,0.1232032854209445,580.0,38.5,4.471,0.41248708384161176,0.9893052689034063,0.12
597,2024-10-16,576.79,0.1204654346338124,580.0,32.2,4.471,0.4040672676984631,1.005565283725446,0.12
609,2024-11-01,567.16,0.0766598220396988,580.0,15.16,4.471,0.31828904277623243,1.0226391141829467,0.08
600,2024-10-21,575.16,0.1067761806981519,580.0,28.76,4.471,0.39684090609597306,1.008415049725294,0.11
598,2024-10-17,576.93,0.1177275838466803,580.0,34.15,4.471,0.4329801016428218,1.0053212694780997,0.12
602,2024-10-23,563.69,0.1013004791238877,580.0,25.2,4.471,0.4362074405851289,1.0289343433447462,0.1
603,2024-10-24,567.78,0.0985626283367556,580.0,26.0,4.471,0.4268877040631183,1.021522420655888,0.1
604,2024-10-25,573.25,0.0958247775496235,580.0,29.0,4.471,0.43785157888573467,1.0117749672917575,0.1
605,2024-10-28,578.16,0.0876112251882272,580.0,31.63,4.471,0.4606882290743197,1.0031825100318252,0.09
606,2024-10-29,593.28,0.0848733744010951,580.0,39.6,4.471,0.4596187370400187,0.9776159654800431,0.08
607,2024-10-30,591.8,0.082135523613963,580.0,40.25,4.471,0.49122316778979125,0.9800608313619467,0.08
601,2024-10-22,582.01,0.1040383299110198,580.0,33.88,4.471,0.4222803725248329,0.9965464510919056,0.1
631,2024-11-19,561.09,0.027378507871321,582.5,3.0,4.471,0.2696399066517908,1.0381578712862463,0.03
634,2024-11-22,559.14,0.0191649555099247,582.5,0.92,4.471,0.2312202876079031,1.0417784454698287,0.02
633,2024-11-21,563.09,0.0219028062970568,582.5,2.25,4.471,0.25357941005302814,1.034470510930757,0.02
632,2024-11-20,565.52,0.0246406570841889,582.5,3.7,4.471,0.2720600088711419,1.030025463290423,0.02
630,2024-11-18,554.4,0.0301163586584531,582.5,2.22,4.471,0.2748205204849608,1.0506854256854257,0.03
625,2024-11-11,583.17,0.0492813141683778,582.5,14.89,4.471,0.26947335867177846,0.9988511068813554,0.05
628,2024-11-14,577.16,0.0410677618069815,582.5,8.25,4.471,0.21875575598901476,1.0092522004296902,0.04
626,2024-11-12,584.82,0.0465434633812457,582.5,15.5,4.471,0.27228853172439177,0.9960329674087752,0.05
629,2024-11-15,554.08,0.0383299110198494,582.5,3.0,4.471,0.2721470080205332,1.0512922321686398,0.04
627,2024-11-13,580.0,0.0438056125941136,582.5,12.0,4.471,0.2613171718204907,1.0043103448275863,0.04
666,2024-11-22,559.14,0.0191649555099247,585.0,0.73,4.471,0.23429404353420943,1.0462495975963086,0.02
665,2024-11-21,563.09,0.0219028062970568,585.0,1.85,4.471,0.25482008757121555,1.038910298531318,0.02
664,2024-11-20,565.52,0.0246406570841889,585.0,3.1,4.471,0.2711229765113594,1.0344461734333004,0.02
663,2024-11-19,561.09,0.027378507871321,585.0,2.64,4.471,0.2740744061984784,1.0426134844677324,0.03
662,2024-11-18,554.4,0.0301163586584531,585.0,1.91,4.471,0.27673557494865564,1.0551948051948052,0.03
661,2024-11-15,554.08,0.0383299110198494,585.0,2.66,4.471,0.2747856520709366,1.0558042159976897,0.04
660,2024-11-14,577.16,0.0410677618069815,585.0,8.8,4.471,0.25310405174109435,1.0135837549379723,0.04
659,2024-11-13,580.0,0.0438056125941136,585.0,10.95,4.471,0.26316177915182054,1.0086206896551724,0.04
658,2024-11-12,584.82,0.0465434633812457,585.0,14.4,4.471,0.2759595460432349,1.0003077870113881,0.05
657,2024-11-11,583.17,0.0492813141683778,585.0,13.7,4.471,0.27039538470512003,1.0031380215031638,0.05
656,2024-11-08,589.34,0.0574948665297741,585.0,16.95,4.471,0.2466363354545079,0.9926358299114263,0.06
655,2024-11-07,591.7,0.0602327173169062,585.0,19.35,4.471,0.2581471223280293,0.9886766942707452,0.06
654,2024-11-06,572.05,0.0629705681040383,585.0,11.0,4.471,0.27709906277076185,1.022637881304082,0.06
653,2024-11-05,572.43,0.0657084188911704,585.0,12.9,4.471,0.30135027966857686,1.0219590168230177,0.07
651,2024-11-01,567.16,0.0766598220396988,585.0,13.3,4.471,0.318769029059061,1.0314549686155583,0.08
652,2024-11-04,560.68,0.0684462696783025,585.0,9.5,4.471,0.31237555122178823,1.043375900692017,0.07
649,2024-10-30,591.8,0.082135523613963,585.0,38.4,4.471,0.5028798152663569,0.9885096316323083,0.08
635,2024-10-10,583.83,0.136892539356605,585.0,37.35,4.471,0.42063411921651567,1.002004008016032,0.14
636,2024-10-11,589.95,0.1341546885694729,585.0,37.85,4.471,0.39124443533028247,0.9916094584286803,0.13
637,2024-10-14,590.42,0.1259411362080766,585.0,40.6,4.471,0.4352832953530402,0.9908200941702517,0.13
638,2024-10-15,586.27,0.1232032854209445,585.0,35.5,4.471,0.40642918946460566,0.9978337626008494,0.12
639,2024-10-16,576.79,0.1204654346338124,585.0,29.87,4.471,0.4035001671197927,1.0142339499644586,0.12
640,2024-10-17,576.93,0.1177275838466803,585.0,29.73,4.471,0.4059037616276447,1.0139878321460143,0.12
650,2024-10-31,567.58,0.0793976728268309,585.0,16.03,4.471,0.35413523335436226,1.0306917086578102,0.08
641,2024-10-18,576.47,0.1149897330595482,585.0,28.0,4.471,0.39189126425015597,1.0147969538744426,0.11
643,2024-10-22,582.01,0.1040383299110198,585.0,31.05,4.471,0.4166446992271249,1.0051373687737324,0.1
644,2024-10-23,563.69,0.1013004791238877,585.0,22.95,4.471,0.4319992881089362,1.0378044669942699,0.1
645,2024-10-24,567.78,0.0985626283367556,585.0,24.0,4.471,0.4275369194922871,1.0303286484201628,0.1
646,2024-10-25,573.25,0.0958247775496235,585.0,27.08,4.471,0.44158853810100873,1.020497165285652,0.1
647,2024-10-28,578.16,0.0876112251882272,585.0,28.75,4.471,0.4522394496563693,1.0118306351183064,0.09
648,2024-10-29,593.28,0.0848733744010951,585.0,36.9,4.471,0.4594062219489846,0.9860436893203884,0.08
642,2024-10-21,575.16,0.1067761806981519,585.0,26.9,4.471,0.4018987433304723,1.0171082829125808,0.11
674,2024-11-20,565.52,0.0246406570841889,587.5,2.62,4.471,0.27192920755666594,1.0388668835761776,0.02
676,2024-11-22,559.14,0.0191649555099247,587.5,0.59,4.471,0.2385064322415389,1.0507207497227886,0.02
675,2024-11-21,563.09,0.0219028062970568,587.5,1.53,4.471,0.25699017039738925,1.0433500861318794,0.02
673,2024-11-19,561.09,0.027378507871321,587.5,2.29,4.471,0.2770334507731959,1.0470690976492185,0.03
672,2024-11-18,554.4,0.0301163586584531,587.5,1.79,4.471,0.28605907941279585,1.0597041847041848,0.03
671,2024-11-15,554.08,0.0383299110198494,587.5,2.25,4.471,0.2732126876550567,1.0603161998267396,0.04
670,2024-11-14,577.16,0.0410677618069815,587.5,7.32,4.471,0.24144497652946692,1.017915309446254,0.04
669,2024-11-13,580.0,0.0438056125941136,587.5,10.0,4.471,0.2655280051757486,1.0129310344827587,0.04
668,2024-11-12,584.82,0.0465434633812457,587.5,13.0,4.471,0.272219492157427,1.004582606614001,0.05
667,2024-11-11,583.17,0.0492813141683778,587.5,12.58,4.471,0.27130098873612296,1.0074249361249723,0.05
694,2024-11-04,560.68,0.0684462696783025,590.0,8.15,4.471,0.3135472740544172,1.0522936434329744,0.07
695,2024-11-05,572.43,0.0657084188911704,590.0,11.51,4.471,0.30933080139382546,1.0306937092744966,0.07
696,2024-11-06,572.05,0.0629705681040383,590.0,9.0,4.471,0.27260679011631755,1.0313783760160826,0.06
697,2024-11-07,591.7,0.0602327173169062,590.0,16.64,4.471,0.25863019309206503,0.9971269224269055,0.06
698,2024-11-08,589.34,0.0574948665297741,590.0,14.4,4.471,0.2479921491785958,1.0011198968337462,0.06
699,2024-11-11,583.17,0.0492813141683778,590.0,11.3,4.471,0.2677277778315014,1.0117118507467806,0.05
700,2024-11-12,584.82,0.0465434633812457,590.0,12.03,4.471,0.27561263053528523,1.0088574262166137,0.05
692,2024-10-31,567.58,0.0793976728268309,590.0,13.96,4.471,0.3495537602665077,1.0395010395010393,0.08
693,2024-11-01,567.16,0.0766598220396988,590.0,11.37,4.471,0.3149966332699878,1.0402708230481699,0.08
703,2024-11-15,554.08,0.0383299110198494,590.0,1.98,4.471,0.2754837246723037,1.0648281836557898,0.04
704,2024-11-18,554.4,0.0301163586584531,590.0,1.45,4.471,0.2829929884408194,1.0642135642135642,0.03
705,2024-11-19,561.09,0.027378507871321,590.0,1.94,4.471,0.27792973450924296,1.0515247108307044,0.03
706,2024-11-20,565.52,0.0246406570841889,590.0,2.24,4.471,0.2743342921759579,1.043287593719055,0.02
707,2024-11-21,563.09,0.0219028062970568,590.0,1.27,4.471,0.2596983765584279,1.0477898737324405,0.02
701,2024-11-13,580.0,0.0438056125941136,590.0,8.77,4.471,0.2604140406319973,1.0172413793103448,0.04
702,2024-11-14,577.16,0.0410677618069815,590.0,6.73,4.471,0.24781179166158984,1.0222468639545361,0.04
690,2024-10-29,593.28,0.0848733744010951,590.0,34.35,4.471,0.4595419422546451,0.9944714131607336,0.08
708,2024-11-22,559.14,0.0191649555099247,590.0,0.48,4.471,0.24301304531357631,1.0551919018492686,0.02
689,2024-10-28,578.16,0.0876112251882272,590.0,26.6,4.471,0.4526633378390193,1.0204787602047876,0.09
688,2024-10-25,573.25,0.0958247775496235,590.0,24.8,4.471,0.43849681467396906,1.0292193632795466,0.1
687,2024-10-24,567.78,0.0985626283367556,590.0,21.89,4.471,0.42487182333394957,1.0391348761844377,0.1
686,2024-10-23,563.69,0.1013004791238877,590.0,21.08,4.471,0.43146379232934734,1.0466745906437935,0.1
685,2024-10-22,582.01,0.1040383299110198,590.0,28.23,4.471,0.40950691214522955,1.0137282864555592,0.1
684,2024-10-21,575.16,0.1067761806981519,590.0,23.97,4.471,0.39093162440157764,1.025801516099868,0.11
683,2024-10-18,576.47,0.1149897330595482,590.0,26.25,4.471,0.397042552018201,1.0234704321126857,0.11
682,2024-10-17,576.93,0.1177275838466803,590.0,29.85,4.471,0.43488931357018756,1.022654394813929,0.12
681,2024-10-16,576.79,0.1204654346338124,590.0,27.7,4.471,0.4034352728908101,1.022902616203471,0.12
680,2024-10-15,586.27,0.1232032854209445,590.0,32.0,4.471,0.392908676620603,1.0063622562982926,0.12
679,2024-10-14,590.42,0.1259411362080766,590.0,35.65,4.471,0.40539566606018373,0.9992886419836727,0.13
678,2024-10-11,589.95,0.1341546885694729,590.0,36.34,4.471,0.4026113232375609,1.0000847529451649,0.13
677,2024-10-10,583.83,0.136892539356605,590.0,34.7,4.471,0.41690275576949826,1.010568144836682,0.14
691,2024-10-30,591.8,0.082135523613963,590.0,35.5,4.471,0.496909573539346,0.9969584319026699,0.08
715,2024-11-19,561.09,0.027378507871321,592.5,1.44,4.471,0.2684752898098007,1.0559803240121906,0.03
714,2024-11-18,554.4,0.0301163586584531,592.5,1.37,4.471,0.29236460859407726,1.0687229437229437,0.03
717,2024-11-21,563.09,0.0219028062970568,592.5,1.06,4.471,0.262945577836975,1.0522296613330018,0.02
716,2024-11-20,565.52,0.0246406570841889,592.5,1.97,4.471,0.2795433649612952,1.0477083038619324,0.02
718,2024-11-22,559.14,0.0191649555099247,592.5,0.4,4.471,0.2486151078924969,1.0596630539757486,0.02
713,2024-11-15,554.08,0.0383299110198494,592.5,1.9,4.471,0.2849315856448625,1.0693401674848397,0.04
711,2024-11-13,580.0,0.0438056125941136,592.5,8.2,4.471,0.26785478838715854,1.021551724137931,0.04
710,2024-11-12,584.82,0.0465434633812457,592.5,10.8,4.471,0.2724070568561916,1.0131322458192265,0.05
709,2024-11-11,583.17,0.0492813141683778,592.5,10.23,4.471,0.26686010674419847,1.015998765368589,0.05
712,2024-11-14,577.16,0.0410677618069815,592.5,5.77,4.471,0.243936050860175,1.026578418462818,0.04
737,2024-11-05,572.43,0.0657084188911704,595.0,9.6,4.471,0.3044996962574944,1.0394284017259754,0.07
738,2024-11-06,572.05,0.0629705681040383,595.0,7.15,4.471,0.26620664853033577,1.0401188707280833,0.06
739,2024-11-07,591.7,0.0602327173169062,595.0,14.05,4.471,0.25659844879328925,1.0055771505830657,0.06
741,2024-11-11,583.17,0.0492813141683778,595.0,9.3,4.471,0.2674039498340944,1.0202856799903974,0.05
742,2024-11-12,584.82,0.0465434633812457,595.0,10.35,4.471,0.2835980495562236,1.017407065421839,0.05
743,2024-11-13,580.0,0.0438056125941136,595.0,7.0,4.471,0.2600225899110068,1.0258620689655173,0.04
745,2024-11-15,554.08,0.0383299110198494,595.0,1.41,4.471,0.2739067106718181,1.0738521513138897,0.04
736,2024-11-04,560.68,0.0684462696783025,595.0,6.96,4.471,0.3146687883328477,1.0612113861739318,0.07
746,2024-11-18,554.4,0.0301163586584531,595.0,1.08,4.471,0.2878816985816367,1.0732323232323233,0.03
747,2024-11-19,561.09,0.027378507871321,595.0,1.44,4.471,0.2833000204262565,1.0604359371936765,0.03
748,2024-11-20,565.52,0.0246406570841889,595.0,1.64,4.471,0.27981879052514963,1.0521290140048098,0.02
749,2024-11-21,563.09,0.0219028062970568,595.0,0.89,4.471,0.26664469065789154,1.0566694489335628,0.02
750,2024-11-22,559.14,0.0191649555099247,595.0,0.36,4.471,0.25776007959979946,1.0641342061022285,0.02
744,2024-11-14,577.16,0.0410677618069815,595.0,5.35,4.471,0.2513318732194055,1.0309099729711,0.04
735,2024-11-01,567.16,0.0766598220396988,595.0,9.97,4.471,0.3172764695297328,1.0490866774807814,0.08
740,2024-11-08,589.34,0.0574948665297741,595.0,12.15,4.471,0.24962825913641531,1.009603963756066,0.06
733,2024-10-30,591.8,0.082135523613963,595.0,33.35,4.471,0.5003766961574346,1.0054072321730314,0.08
734,2024-10-31,567.58,0.0793976728268309,595.0,12.45,4.471,0.3515386875257633,1.0483103703442687,0.08
720,2024-10-11,589.95,0.1341546885694729,595.0,33.7,4.471,0.3993772090895049,1.0085600474616492,0.13
721,2024-10-14,590.42,0.1259411362080766,595.0,33.75,4.471,0.4110583200928754,1.0077571897970936,0.13
722,2024-10-15,586.27,0.1232032854209445,595.0,29.5,4.471,0.390193859677809,1.0148907499957358,0.12
723,2024-10-16,576.79,0.1204654346338124,595.0,25.79,4.471,0.40516156142475285,1.0315712824424834,0.12
724,2024-10-17,576.93,0.1177275838466803,595.0,25.3,4.471,0.4031577293399659,1.0313209574818436,0.12
725,2024-10-18,576.47,0.1149897330595482,595.0,25.55,4.471,0.41422005866139044,1.032143910350929,0.11
719,2024-10-10,583.83,0.136892539356605,595.0,31.63,4.471,0.4070608346435059,1.0191322816573316,0.14
727,2024-10-22,582.01,0.1040383299110198,595.0,25.6,4.471,0.4032208417188962,1.0223192041373859,0.1
728,2024-10-23,563.69,0.1013004791238877,595.0,19.35,4.471,0.43128464175572084,1.0555447142933172,0.1
729,2024-10-24,567.78,0.0985626283367556,595.0,20.0,4.471,0.4235962814369319,1.0479411039487125,0.1
730,2024-10-25,573.25,0.0958247775496235,595.0,22.94,4.471,0.43966128271073557,1.0379415612734408,0.1
731,2024-10-28,578.16,0.0876112251882272,595.0,25.32,4.471,0.46409808865260127,1.029126885291269,0.09
732,2024-10-29,593.28,0.0848733744010951,595.0,31.74,4.471,0.45697423777974583,1.0028991370010787,0.08
726,2024-10-21,575.16,0.1067761806981519,595.0,22.5,4.471,0.3978192391263129,1.034494749287155,0.11
769,2024-11-06,572.05,0.0629705681040383,600.0,6.35,4.471,0.27677543066705806,1.048859365440084,0.06
770,2024-11-07,591.7,0.0602327173169062,600.0,11.91,4.471,0.2577996294309167,1.0140273787392258,0.06
771,2024-11-08,589.34,0.0574948665297741,600.0,10.13,4.471,0.2504688720430191,1.018088030678386,0.06
772,2024-11-11,583.17,0.0492813141683778,600.0,7.65,4.471,0.2688164592943693,1.0288595092340143,0.05
773,2024-11-12,584.82,0.0465434633812457,600.0,8.19,4.471,0.2763489205222646,1.0259567046270646,0.05
774,2024-11-13,580.0,0.0438056125941136,600.0,5.76,4.471,0.2656899100229078,1.0344827586206897,0.04
777,2024-11-18,554.4,0.0301163586584531,600.0,0.82,4.471,0.29418130822924116,1.0822510822510822,0.03
776,2024-11-15,554.08,0.0383299110198494,600.0,1.2,4.471,0.2856982288452065,1.0828761189719895,0.04
781,2024-11-22,559.14,0.0191649555099247,600.0,0.25,4.471,0.26774605310657573,1.0730765103551883,0.02
778,2024-11-19,561.09,0.027378507871321,600.0,1.08,4.471,0.28965412435941984,1.0693471635566485,0.03
779,2024-11-20,565.52,0.0246406570841889,600.0,1.21,4.471,0.2862762340545057,1.0609704342905644,0.02
780,2024-11-21,563.09,0.0219028062970568,600.0,0.64,4.471,0.2751866322986965,1.0655490241346854,0.02
768,2024-11-05,572.43,0.0657084188911704,600.0,8.25,4.471,0.3064812330862421,1.048163094177454,0.07
775,2024-11-14,577.16,0.0410677618069815,600.0,4.3,4.471,0.25697003555652226,1.0395730819876638,0.04
767,2024-11-04,560.68,0.0684462696783025,600.0,5.7,4.471,0.31083599267562195,1.070129128914889,0.07
755,2024-10-17,576.93,0.1177275838466803,600.0,24.65,4.471,0.4196050591663894,1.0399875201497584,0.12
765,2024-10-31,567.58,0.0793976728268309,600.0,10.35,4.471,0.34063436326605084,1.0571197011874978,0.08
766,2024-11-01,567.16,0.0766598220396988,600.0,8.4,4.471,0.31354044151843236,1.057902531913393,0.08
751,2024-10-11,589.95,0.1341546885694729,600.0,31.35,4.471,0.3982124173839076,1.0170353419781337,0.13
752,2024-10-14,590.42,0.1259411362080766,600.0,31.1,4.471,0.40634912460855604,1.0162257376105146,0.13
753,2024-10-15,586.27,0.1232032854209445,600.0,26.96,4.471,0.38551976437287394,1.023419243693179,0.12
756,2024-10-18,576.47,0.1149897330595482,600.0,22.11,4.471,0.394418528910917,1.040817388589172,0.11
757,2024-10-21,575.16,0.1067761806981519,600.0,20.02,4.471,0.38934727009796427,1.0431879824744419,0.11
754,2024-10-16,576.79,0.1204654346338124,600.0,23.72,4.471,0.4034189365443471,1.040239948681496,0.12
759,2024-10-23,563.69,0.1013004791238877,600.0,17.6,4.471,0.429152512074962,1.0644148379428409,0.1
760,2024-10-24,567.78,0.0985626283367556,600.0,18.55,4.471,0.42705876405683374,1.0567473317129874,0.1
761,2024-10-25,573.25,0.0958247775496235,600.0,20.71,4.471,0.43377696621780165,1.0466637592673353,0.1
762,2024-10-28,578.16,0.0876112251882272,600.0,22.5,4.471,0.45103089986141465,1.03777501037775,0.09
763,2024-10-29,593.28,0.0848733744010951,600.0,29.2,4.471,0.45363015826237846,1.011326860841424,0.08
764,2024-10-30,591.8,0.082135523613963,600.0,31.75,4.471,0.5102334395297955,1.0138560324433932,0.08
758,2024-10-22,582.01,0.1040383299110198,600.0,23.5,4.471,0.40232483088007465,1.0309101218192127,0.1
804,2024-11-12,584.82,0.0465434633812457,605.0,6.8,4.471,0.27995212204231934,1.0345063438322901,0.05
799,2024-11-05,572.43,0.0657084188911704,605.0,6.75,4.471,0.30189478490191834,1.0568977866289329,0.07
800,2024-11-06,572.05,0.0629705681040383,605.0,5.2,4.471,0.2766477185155172,1.0575998601520846,0.06
802,2024-11-08,589.34,0.0574948665297741,605.0,8.08,4.471,0.24577232802154622,1.0265720976007058,0.06
803,2024-11-11,583.17,0.0492813141683778,605.0,6.22,4.471,0.26975458646600464,1.0374333384776309,0.05
805,2024-11-13,580.0,0.0438056125941136,605.0,4.55,4.471,0.26660040850373673,1.043103448275862,0.04
798,2024-11-04,560.68,0.0684462696783025,605.0,4.85,4.471,0.3129166921632171,1.0790468716558466,0.07
807,2024-11-15,554.08,0.0383299110198494,605.0,0.9,4.471,0.28839417845005183,1.0919000866300894,0.04
808,2024-11-18,554.4,0.0301163586584531,605.0,0.66,4.471,0.3039334990399615,1.0912698412698414,0.03
809,2024-11-19,561.09,0.027378507871321,605.0,0.86,4.471,0.2999967280332897,1.0782583899196208,0.03
810,2024-11-20,565.52,0.0246406570841889,605.0,0.94,4.471,0.2964059660538222,1.069811854576319,0.02
811,2024-11-21,563.09,0.0219028062970568,605.0,0.47,4.471,0.28455971623808357,1.0744285993358078,0.02
812,2024-11-22,559.14,0.0191649555099247,605.0,0.22,4.471,0.2876980116746577,1.0820188146081482,0.02
806,2024-11-14,577.16,0.0410677618069815,605.0,3.35,4.471,0.25958451406215,1.0482361910042277,0.04
797,2024-11-01,567.16,0.0766598220396988,605.0,7.8,4.471,0.3254639187304024,1.0667183863460048,0.08
801,2024-11-07,591.7,0.0602327173169062,605.0,9.85,4.471,0.2558899827376015,1.022477606895386,0.06
795,2024-10-30,591.8,0.082135523613963,605.0,27.83,4.471,0.48408403914261056,1.0223048327137547,0.08
782,2024-10-11,589.95,0.1341546885694729,605.0,27.65,4.471,0.38005277384831576,1.025510636494618,0.13
783,2024-10-14,590.42,0.1259411362080766,605.0,28.26,4.471,0.3980031556699654,1.0246942854239356,0.13
784,2024-10-15,586.27,0.1232032854209445,605.0,25.4,4.471,0.39136760770441814,1.031947737390622,0.12
785,2024-10-16,576.79,0.1204654346338124,605.0,20.9,4.471,0.3905273597110351,1.0489086149205085,0.12
786,2024-10-17,576.93,0.1177275838466803,605.0,23.1,4.471,0.4232558756802717,1.048654082817673,0.12
787,2024-10-18,576.47,0.1149897330595482,605.0,22.0,4.471,0.4166263856936079,1.049490866827415,0.11
788,2024-10-21,575.16,0.1067761806981519,605.0,18.06,4.471,0.3861567820741568,1.051881215661729,0.11
796,2024-10-31,567.58,0.0793976728268309,605.0,9.55,4.471,0.35008816474358606,1.0659290320307269,0.08
790,2024-10-23,563.69,0.1013004791238877,605.0,15.75,4.471,0.4237586305924596,1.0732849615923645,0.1
794,2024-10-29,593.28,0.0848733744010951,605.0,27.21,4.471,0.4564722660709187,1.0197545846817693,0.08
793,2024-10-28,578.16,0.0876112251882272,605.0,21.2,4.471,0.4588081657324718,1.0464231354642315,0.09
789,2024-10-22,582.01,0.1040383299110198,605.0,22.0,4.471,0.4079042998664262,1.0395010395010396,0.1
792,2024-10-25,573.25,0.0958247775496235,605.0,19.2,4.471,0.43665864087239115,1.0553859572612299,0.1
791,2024-10-24,567.78,0.0985626283367556,605.0,14.95,4.471,0.3963262408227441,1.0655535594772623,0.1
842,2024-11-22,559.14,0.0191649555099247,610.0,0.18,4.471,0.30321859076540253,1.0909611188611081,0.02
841,2024-11-21,563.09,0.0219028062970568,610.0,0.37,4.471,0.297122691658498,1.0833081745369302,0.02
840,2024-11-20,565.52,0.0246406570841889,610.0,0.69,4.471,0.3022320265206207,1.0786532748620739,0.02
839,2024-11-19,561.09,0.027378507871321,610.0,0.66,4.471,0.30735183581227116,1.0871696162825928,0.03
838,2024-11-18,554.4,0.0301163586584531,610.0,0.53,4.471,0.312992063324249,1.1002886002886003,0.03
837,2024-11-15,554.08,0.0383299110198494,610.0,0.76,4.471,0.2985356132355781,1.1009240542881893,0.04
836,2024-11-14,577.16,0.0410677618069815,610.0,2.67,4.471,0.264979965270354,1.0568993000207916,0.04
835,2024-11-13,580.0,0.0438056125941136,610.0,3.5,4.471,0.26587624347221583,1.0517241379310345,0.04
834,2024-11-12,584.82,0.0465434633812457,610.0,5.75,4.471,0.28663975284444543,1.0430559830375157,0.05
832,2024-11-08,589.34,0.0574948665297741,610.0,6.78,4.471,0.2505721187454268,1.0350561645230256,0.06
831,2024-11-07,591.7,0.0602327173169062,610.0,8.2,4.471,0.2569029914387543,1.0309278350515463,0.06
830,2024-11-06,572.05,0.0629705681040383,610.0,3.98,4.471,0.2703800264428101,1.0663403548640853,0.06
829,2024-11-05,572.43,0.0657084188911704,610.0,5.72,4.471,0.30351368347461094,1.0656324790804117,0.07
828,2024-11-04,560.68,0.0684462696783025,610.0,4.13,4.471,0.3153742993424976,1.087964614396804,0.07
833,2024-11-11,583.17,0.0492813141683778,610.0,5.1,4.471,0.272835468489886,1.0460071677212477,0.05
826,2024-10-31,567.58,0.0793976728268309,610.0,8.25,4.471,0.348198184797365,1.074738362873956,0.08
827,2024-11-01,567.16,0.0766598220396988,610.0,6.33,4.471,0.317740504345167,1.0755342407786164,0.08
814,2024-10-15,586.27,0.1232032854209445,610.0,24.55,4.471,0.4046483107555586,1.0404762310880653,0.12
815,2024-10-16,576.79,0.1204654346338124,610.0,19.12,4.471,0.38940094031300393,1.0575772811595208,0.12
816,2024-10-17,576.93,0.1177275838466803,610.0,20.82,4.471,0.4160006675411792,1.0573206454855877,0.12
817,2024-10-18,576.47,0.1149897330595482,610.0,18.95,4.471,0.3985623972429714,1.0581643450656582,0.11
818,2024-10-21,575.16,0.1067761806981519,610.0,16.59,4.471,0.3881298321948066,1.060574448849016,0.11
819,2024-10-22,582.01,0.1040383299110198,610.0,17.1,4.471,0.36482573618195707,1.0480919571828662,0.1
813,2024-10-14,590.42,0.1259411362080766,610.0,27.69,4.471,0.4155694018856297,1.0331628332373566,0.13
821,2024-10-24,567.78,0.0985626283367556,610.0,15.07,4.471,0.42033859912406174,1.0743597872415374,0.1
822,2024-10-25,573.25,0.0958247775496235,610.0,17.4,4.471,0.4336084623500051,1.0641081552551244,0.1
823,2024-10-28,578.16,0.0876112251882272,610.0,19.4,4.471,0.45742625533248443,1.0550712605507127,0.09
824,2024-10-29,593.28,0.0848733744010951,610.0,25.03,4.471,0.45478766650422403,1.0281823085221145,0.08
825,2024-10-30,591.8,0.082135523613963,610.0,27.4,4.471,0.5079607741589862,1.0307536329841163,0.08
820,2024-10-23,563.69,0.1013004791238877,610.0,14.51,4.471,0.4260173471384969,1.0821550852418882,0.1
860,2024-11-07,591.7,0.0602327173169062,615.0,7.05,4.471,0.2633678162862362,1.0393780632077065,0.06
861,2024-11-08,589.34,0.0574948665297741,615.0,5.45,4.471,0.25038007875667917,1.0435402314453457,0.06
862,2024-11-11,583.17,0.0492813141683778,615.0,4.2,4.471,0.2769027376753299,1.0545809969648645,0.05
863,2024-11-12,584.82,0.0465434633812457,615.0,4.45,4.471,0.2823871372198116,1.0516056222427412,0.05
864,2024-11-13,580.0,0.0438056125941136,615.0,3.1,4.471,0.2798880255284049,1.0603448275862069,0.04
